# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    3.94797e-04     1.30926e+03
    3.95936e-04     1.31289e+03
    3.97077e-04     1.31652e+03
    3.98222e-04     1.32017e+03
    3.99370e-04     1.32382e+03
    4.00521e-04     1.32749e+03
    4.01676e-04     1.33117e+03
    4.02834e-04     1.33485e+03
    4.03995e-04     1.33855e+03
    4.05160e-04     1.34225e+03
    4.06328e-04     1.34597e+03
    4.07500e-04     1.34969e+03
    4.08674e-04     1.35343e+03
    4.09853e-04     1.35718e+03
    4.11034e-04     1.36093e+03
    4.12219e-04     1.36470e+03
    4.13408e-04     1.36848e+03
    4.14599e-04     1.37226e+03
    4.15795e-04     1.37606e+03
    4.16993e-04     1.37987e+03
    4.18196e-04     1.38369e+03
    4.19401e-04     1.38752e+03
    4.20610e-04     1.39136e+03
    4.21823e-04     1.39521e+03
    4.23039e-04     1.39907e+03
    4.24259e-04     1.40294e+03
    4.25482e-04     1.40682e+03
    4.26708e-04     1.41071e+03
    4.27939e-04     1.41462e+03
    4.29172e-04     1.41853e+03
    4.30410e-04     1.42245e+03
    4.31651e-04     1.42639e+03
    4.32895e-04     1.43033e+03
    4.34143e-04     1.43429e+03
    4.35395e-04     1.43826e+03
    4.36650e-04     1.44224e+03
    4.37909e-04     1.44622e+03
    4.39171e-04     1.45022e+03
    4.40437e-04     1.45424e+03
    4.41707e-04     1.45826e+03
    4.42981e-04     1.46229e+03
    4.44258e-04     1.46633e+03
    4.45538e-04     1.47039e+03
    4.46823e-04     1.47445e+03
    4.48111e-04     1.47853e+03
    4.49403e-04     1.48262e+03
    4.50699e-04     1.48672e+03
    4.51998e-04     1.49083e+03
    4.53301e-04     1.49495e+03
    4.54608e-04     1.49908e+03
    4.55919e-04     1.50322e+03
    4.57233e-04     1.50738e+03
    4.58551e-04     1.51154e+03
    4.59873e-04     1.51572e+03
    4.61199e-04     1.51991e+03
    4.62529e-04     1.52411e+03
    4.63862e-04     1.52832e+03
    4.65199e-04     1.53255e+03
    4.66541e-04     1.53678e+03
    4.67886e-04     1.54103e+03
    4.69234e-04     1.54529e+03
    4.70587e-04     1.54956e+03
    4.71944e-04     1.55384e+03
    4.73305e-04     1.55813e+03
    4.74669e-04     1.56243e+03
    4.76038e-04     1.56675e+03
    4.77410e-04     1.57108e+03
    4.78786e-04     1.57542e+03
    4.80167e-04     1.57977e+03
    4.81551e-04     1.58413e+03
    4.82939e-04     1.58851e+03
    4.84332e-04     1.59289e+03
    4.85728e-04     1.59729e+03
    4.87128e-04     1.60170e+03
