# The (real space) linear power spectrum from CAMB.
#      k[h/Mpc]            P(k)
    2.72319e-03     1.08064e+04
    2.73104e-03     1.08317e+04
    2.73891e-03     1.08571e+04
    2.74681e-03     1.08825e+04
    2.75473e-03     1.09080e+04
    2.76267e-03     1.09335e+04
    2.77063e-03     1.09590e+04
    2.77862e-03     1.09846e+04
    2.78663e-03     1.10103e+04
    2.79466e-03     1.10359e+04
    2.80272e-03     1.10616e+04
    2.81080e-03     1.10874e+04
    2.81890e-03     1.11132e+04
    2.82703e-03     1.11390e+04
    2.83518e-03     1.11649e+04
    2.84335e-03     1.11908e+04
    2.85155e-03     1.12168e+04
    2.85977e-03     1.12428e+04
    2.86802e-03     1.12689e+04
    2.87629e-03     1.12949e+04
    2.88458e-03     1.13211e+04
    2.89289e-03     1.13473e+04
    2.90123e-03     1.13735e+04
    2.90960e-03     1.13997e+04
    2.91798e-03     1.14260e+04
    2.92640e-03     1.14524e+04
    2.93483e-03     1.14787e+04
    2.94329e-03     1.15052e+04
    2.95178e-03     1.15316e+04
    2.96029e-03     1.15581e+04
    2.96882e-03     1.15847e+04
    2.97738e-03     1.16113e+04
    2.98597e-03     1.16379e+04
    2.99457e-03     1.16646e+04
    3.00321e-03     1.16913e+04
    3.01187e-03     1.17180e+04
    3.02055e-03     1.17448e+04
    3.02926e-03     1.17717e+04
    3.03799e-03     1.17985e+04
    3.04675e-03     1.18255e+04
    3.05553e-03     1.18524e+04
    3.06434e-03     1.18794e+04
    3.07317e-03     1.19064e+04
    3.08203e-03     1.19335e+04
    3.09092e-03     1.19606e+04
    3.09983e-03     1.19878e+04
    3.10877e-03     1.20150e+04
    3.11773e-03     1.20422e+04
    3.12672e-03     1.20695e+04
    3.13573e-03     1.20968e+04
    3.14477e-03     1.21242e+04
    3.15384e-03     1.21516e+04
    3.16293e-03     1.21790e+04
    3.17205e-03     1.22065e+04
    3.18119e-03     1.22340e+04
    3.19036e-03     1.22616e+04
    3.19956e-03     1.22892e+04
    3.20878e-03     1.23168e+04
    3.21803e-03     1.23445e+04
    3.22731e-03     1.23722e+04
    3.23662e-03     1.24000e+04
    3.24595e-03     1.24278e+04
    3.25530e-03     1.24556e+04
    3.26469e-03     1.24835e+04
    3.27410e-03     1.25114e+04
    3.28354e-03     1.25393e+04
    3.29301e-03     1.25673e+04
    3.30250e-03     1.25954e+04
    3.31202e-03     1.26234e+04
    3.32157e-03     1.26515e+04
    3.33114e-03     1.26797e+04
    3.34075e-03     1.27079e+04
    3.35038e-03     1.27361e+04
    3.36004e-03     1.27643e+04
    3.36972e-03     1.27926e+04
    3.37944e-03     1.28210e+04
    3.38918e-03     1.28493e+04
    3.39895e-03     1.28778e+04
    3.40875e-03     1.29062e+04
    3.41858e-03     1.29347e+04
    3.42843e-03     1.29632e+04
    3.43832e-03     1.29918e+04
    3.44823e-03     1.30204e+04
    3.45817e-03     1.30490e+04
    3.46814e-03     1.30777e+04
    3.47814e-03     1.31064e+04
    3.48816e-03     1.31351e+04
    3.49822e-03     1.31639e+04
    3.50830e-03     1.31928e+04
    3.51842e-03     1.32216e+04
    3.52856e-03     1.32505e+04
    3.53873e-03     1.32794e+04
    3.54894e-03     1.33084e+04
    3.55917e-03     1.33374e+04
    3.56943e-03     1.33664e+04
    3.57972e-03     1.33955e+04
    3.59004e-03     1.34246e+04
    3.60039e-03     1.34538e+04
    3.61077e-03     1.34830e+04
    3.62118e-03     1.35122e+04
    3.63162e-03     1.35414e+04
    3.64209e-03     1.35707e+04
    3.65259e-03     1.36001e+04
    3.66312e-03     1.36294e+04
    3.67368e-03     1.36588e+04
    3.68427e-03     1.36882e+04
    3.69489e-03     1.37177e+04
    3.70554e-03     1.37472e+04
    3.71622e-03     1.37767e+04
    3.72694e-03     1.38063e+04
    3.73768e-03     1.38359e+04
    3.74846e-03     1.38655e+04
    3.75926e-03     1.38952e+04
    3.77010e-03     1.39249e+04
    3.78097e-03     1.39547e+04
    3.79187e-03     1.39844e+04
    3.80280e-03     1.40142e+04
    3.81376e-03     1.40441e+04
    3.82476e-03     1.40739e+04
    3.83579e-03     1.41039e+04
    3.84684e-03     1.41338e+04
    3.85793e-03     1.41638e+04
    3.86906e-03     1.41938e+04
    3.88021e-03     1.42238e+04
    3.89140e-03     1.42539e+04
    3.90261e-03     1.42840e+04
    3.91386e-03     1.43141e+04
    3.92515e-03     1.43443e+04
    3.93646e-03     1.43745e+04
    3.94781e-03     1.44047e+04
    3.95919e-03     1.44350e+04
    3.97061e-03     1.44653e+04
    3.98205e-03     1.44956e+04
    3.99353e-03     1.45260e+04
    4.00505e-03     1.45563e+04
    4.01659e-03     1.45868e+04
    4.02817e-03     1.46172e+04
    4.03979e-03     1.46477e+04
    4.05143e-03     1.46782e+04
    4.06311e-03     1.47087e+04
    4.07482e-03     1.47393e+04
    4.08657e-03     1.47699e+04
    4.09835e-03     1.48005e+04
    4.11017e-03     1.48312e+04
    4.12202e-03     1.48619e+04
    4.13390e-03     1.48926e+04
    4.14582e-03     1.49234e+04
    4.15777e-03     1.49541e+04
    4.16976e-03     1.49850e+04
    4.18178e-03     1.50158e+04
    4.19383e-03     1.50466e+04
    4.20592e-03     1.50775e+04
    4.21805e-03     1.51085e+04
    4.23021e-03     1.51394e+04
    4.24240e-03     1.51704e+04
    4.25463e-03     1.52014e+04
    4.26690e-03     1.52324e+04
    4.27920e-03     1.52635e+04
    4.29154e-03     1.52946e+04
    4.30391e-03     1.53257e+04
    4.31632e-03     1.53568e+04
    4.32876e-03     1.53880e+04
    4.34124e-03     1.54192e+04
    4.35376e-03     1.54504e+04
    4.36631e-03     1.54816e+04
    4.37889e-03     1.55129e+04
    4.39152e-03     1.55442e+04
    4.40418e-03     1.55755e+04
    4.41688e-03     1.56068e+04
    4.42961e-03     1.56382e+04
    4.44238e-03     1.56696e+04
    4.45519e-03     1.57010e+04
    4.46803e-03     1.57324e+04
    4.48091e-03     1.57639e+04
    4.49383e-03     1.57954e+04
    4.50678e-03     1.58269e+04
    4.51978e-03     1.58585e+04
    4.53281e-03     1.58900e+04
    4.54587e-03     1.59216e+04
    4.55898e-03     1.59532e+04
    4.57212e-03     1.59848e+04
    4.58530e-03     1.60165e+04
    4.59852e-03     1.60481e+04
    4.61178e-03     1.60798e+04
    4.62507e-03     1.61116e+04
    4.63841e-03     1.61433e+04
    4.65178e-03     1.61751e+04
    4.66519e-03     1.62068e+04
    4.67864e-03     1.62386e+04
    4.69213e-03     1.62704e+04
    4.70566e-03     1.63023e+04
    4.71922e-03     1.63342e+04
    4.73283e-03     1.63660e+04
    4.74647e-03     1.63979e+04
    4.76015e-03     1.64298e+04
    4.77388e-03     1.64618e+04
    4.78764e-03     1.64937e+04
    4.80144e-03     1.65257e+04
    4.81528e-03     1.65577e+04
    4.82917e-03     1.65897e+04
    4.84309e-03     1.66218e+04
    4.85705e-03     1.66538e+04
    4.87105e-03     1.66859e+04
    4.88509e-03     1.67180e+04
    4.89918e-03     1.67501e+04
    4.91330e-03     1.67822e+04
    4.92747e-03     1.68143e+04
    4.94167e-03     1.68465e+04
    4.95592e-03     1.68786e+04
    4.97021e-03     1.69108e+04
    4.98453e-03     1.69430e+04
    4.99890e-03     1.69752e+04
    5.01332e-03     1.70074e+04
    5.02777e-03     1.70397e+04
    5.04226e-03     1.70719e+04
    5.05680e-03     1.71042e+04
    5.07138e-03     1.71365e+04
    5.08600e-03     1.71688e+04
    5.10066e-03     1.72011e+04
    5.11536e-03     1.72334e+04
    5.13011e-03     1.72657e+04
    5.14490e-03     1.72981e+04
    5.15973e-03     1.73304e+04
    5.17461e-03     1.73628e+04
    5.18953e-03     1.73952e+04
    5.20449e-03     1.74276e+04
    5.21949e-03     1.74600e+04
    5.23454e-03     1.74924e+04
    5.24963e-03     1.75248e+04
    5.26476e-03     1.75573e+04
    5.27994e-03     1.75897e+04
    5.29516e-03     1.76222e+04
    5.31043e-03     1.76547e+04
    5.32574e-03     1.76872e+04
    5.34109e-03     1.77196e+04
    5.35649e-03     1.77521e+04
    5.37193e-03     1.77846e+04
    5.38742e-03     1.78171e+04
    5.40295e-03     1.78497e+04
    5.41852e-03     1.78822e+04
    5.43415e-03     1.79147e+04
    5.44981e-03     1.79472e+04
    5.46552e-03     1.79797e+04
    5.48128e-03     1.80123e+04
    5.49708e-03     1.80448e+04
    5.51293e-03     1.80773e+04
    5.52882e-03     1.81099e+04
    5.54476e-03     1.81424e+04
    5.56075e-03     1.81750e+04
    5.57678e-03     1.82076e+04
    5.59285e-03     1.82402e+04
    5.60898e-03     1.82728e+04
    5.62515e-03     1.83054e+04
    5.64136e-03     1.83380e+04
    5.65763e-03     1.83707e+04
    5.67394e-03     1.84034e+04
    5.69030e-03     1.84361e+04
    5.70670e-03     1.84688e+04
    5.72315e-03     1.85015e+04
    5.73965e-03     1.85342e+04
    5.75620e-03     1.85669e+04
    5.77279e-03     1.85996e+04
    5.78944e-03     1.86323e+04
    5.80613e-03     1.86649e+04
    5.82286e-03     1.86976e+04
    5.83965e-03     1.87302e+04
    5.85649e-03     1.87629e+04
    5.87337e-03     1.87955e+04
    5.89030e-03     1.88281e+04
    5.90728e-03     1.88606e+04
    5.92431e-03     1.88932e+04
    5.94139e-03     1.89258e+04
    5.95852e-03     1.89583e+04
    5.97570e-03     1.89909e+04
    5.99293e-03     1.90234e+04
    6.01020e-03     1.90559e+04
    6.02753e-03     1.90885e+04
    6.04491e-03     1.91210e+04
    6.06233e-03     1.91535e+04
    6.07981e-03     1.91860e+04
    6.09734e-03     1.92185e+04
    6.11492e-03     1.92511e+04
    6.13254e-03     1.92836e+04
    6.15022e-03     1.93161e+04
    6.16795e-03     1.93485e+04
    6.18574e-03     1.93810e+04
    6.20357e-03     1.94135e+04
    6.22145e-03     1.94460e+04
    6.23939e-03     1.94784e+04
    6.25738e-03     1.95108e+04
    6.27541e-03     1.95433e+04
    6.29351e-03     1.95757e+04
    6.31165e-03     1.96081e+04
    6.32985e-03     1.96405e+04
