# The (real space) HaloFit power spectrum from CLASS.
#      k[h/Mpc]            P(k)
    5.07162e-04     2.14029e+03
    5.08624e-04     2.14607e+03
    5.10091e-04     2.15186e+03
    5.11561e-04     2.15767e+03
    5.13036e-04     2.16350e+03
    5.14515e-04     2.16934e+03
    5.15999e-04     2.17519e+03
    5.17486e-04     2.18107e+03
    5.18978e-04     2.18695e+03
    5.20474e-04     2.19285e+03
    5.21975e-04     2.19877e+03
    5.23480e-04     2.20471e+03
    5.24989e-04     2.21066e+03
    5.26502e-04     2.21662e+03
    5.28020e-04     2.22260e+03
    5.29542e-04     2.22860e+03
    5.31069e-04     2.23461e+03
    5.32600e-04     2.24064e+03
    5.34136e-04     2.24668e+03
    5.35676e-04     2.25274e+03
    5.37220e-04     2.25882e+03
    5.38769e-04     2.26491e+03
    5.40322e-04     2.27102e+03
    5.41880e-04     2.27714e+03
    5.43442e-04     2.28328e+03
    5.45009e-04     2.28944e+03
    5.46580e-04     2.29561e+03
    5.48156e-04     2.30180e+03
    5.49736e-04     2.30801e+03
    5.51321e-04     2.31423e+03
    5.52910e-04     2.32046e+03
    5.54504e-04     2.32672e+03
    5.56103e-04     2.33299e+03
    5.57706e-04     2.33928e+03
    5.59314e-04     2.34558e+03
    5.60927e-04     2.35190e+03
    5.62544e-04     2.35824e+03
    5.64166e-04     2.36459e+03
    5.65792e-04     2.37096e+03
    5.67423e-04     2.37735e+03
    5.69059e-04     2.38375e+03
    5.70700e-04     2.39017e+03
    5.72345e-04     2.39661e+03
    5.73995e-04     2.40306e+03
    5.75650e-04     2.40953e+03
    5.77309e-04     2.41602e+03
    5.78974e-04     2.42252e+03
    5.80643e-04     2.42904e+03
    5.82317e-04     2.43558e+03
    5.83996e-04     2.44214e+03
    5.85679e-04     2.44871e+03
    5.87368e-04     2.45530e+03
    5.89061e-04     2.46191e+03
    5.90759e-04     2.46854e+03
    5.92463e-04     2.47518e+03
    5.94171e-04     2.48184e+03
    5.95884e-04     2.48851e+03
    5.97602e-04     2.49521e+03
    5.99324e-04     2.50192e+03
    6.01052e-04     2.50865e+03
    6.02785e-04     2.51540e+03
    6.04523e-04     2.52216e+03
    6.06266e-04     2.52894e+03
    6.08014e-04     2.53574e+03
    6.09767e-04     2.54256e+03
    6.11524e-04     2.54940e+03
    6.13287e-04     2.55625e+03
    6.15056e-04     2.56312e+03
    6.16829e-04     2.57001e+03
    6.18607e-04     2.57692e+03
    6.20390e-04     2.58384e+03
    6.22179e-04     2.59079e+03
    6.23973e-04     2.59775e+03
    6.25772e-04     2.60473e+03
    6.27576e-04     2.61172e+03
    6.29385e-04     2.61874e+03
    6.31200e-04     2.62577e+03
    6.33019e-04     2.63283e+03
    6.34844e-04     2.63990e+03
    6.36675e-04     2.64699e+03
    6.38510e-04     2.65409e+03
    6.40351e-04     2.66122e+03
    6.42197e-04     2.66837e+03
    6.44048e-04     2.67553e+03
    6.45905e-04     2.68271e+03
    6.47767e-04     2.68991e+03
    6.49635e-04     2.69713e+03
    6.51508e-04     2.70437e+03
    6.53386e-04     2.71162e+03
    6.55270e-04     2.71890e+03
    6.57159e-04     2.72620e+03
    6.59053e-04     2.73351e+03
    6.60953e-04     2.74084e+03
    6.62859e-04     2.74819e+03
    6.64770e-04     2.75556e+03
    6.66686e-04     2.76295e+03
    6.68609e-04     2.77036e+03
    6.70536e-04     2.77779e+03
    6.72469e-04     2.78524e+03
    6.74408e-04     2.79270e+03
    6.76352e-04     2.80019e+03
    6.78302e-04     2.80769e+03
    6.80258e-04     2.81522e+03
    6.82219e-04     2.82276e+03
    6.84186e-04     2.83033e+03
    6.86158e-04     2.83791e+03
    6.88136e-04     2.84551e+03
    6.90120e-04     2.85313e+03
    6.92110e-04     2.86078e+03
    6.94105e-04     2.86844e+03
    6.96106e-04     2.87612e+03
    6.98113e-04     2.88382e+03
    7.00126e-04     2.89154e+03
    7.02144e-04     2.89928e+03
    7.04169e-04     2.90705e+03
    7.06199e-04     2.91483e+03
    7.08235e-04     2.92263e+03
    7.10276e-04     2.93045e+03
    7.12324e-04     2.93829e+03
    7.14378e-04     2.94615e+03
    7.16437e-04     2.95403e+03
    7.18503e-04     2.96194e+03
    7.20574e-04     2.96986e+03
    7.22652e-04     2.97780e+03
    7.24735e-04     2.98577e+03
    7.26824e-04     2.99375e+03
    7.28920e-04     3.00175e+03
    7.31021e-04     3.00978e+03
    7.33129e-04     3.01783e+03
    7.35242e-04     3.02589e+03
    7.37362e-04     3.03398e+03
    7.39488e-04     3.04209e+03
    7.41620e-04     3.05022e+03
    7.43758e-04     3.05837e+03
    7.45902e-04     3.06654e+03
    7.48052e-04     3.07473e+03
    7.50209e-04     3.08294e+03
    7.52372e-04     3.09117e+03
    7.54541e-04     3.09943e+03
    7.56716e-04     3.10770e+03
    7.58898e-04     3.11600e+03
    7.61086e-04     3.12432e+03
    7.63280e-04     3.13266e+03
    7.65481e-04     3.14102e+03
    7.67687e-04     3.14940e+03
    7.69901e-04     3.15780e+03
    7.72120e-04     3.16623e+03
    7.74346e-04     3.17468e+03
    7.76579e-04     3.18314e+03
    7.78818e-04     3.19163e+03
    7.81063e-04     3.20015e+03
    7.83315e-04     3.20868e+03
    7.85573e-04     3.21723e+03
    7.87838e-04     3.22581e+03
    7.90109e-04     3.23441e+03
    7.92387e-04     3.24303e+03
    7.94671e-04     3.25167e+03
    7.96962e-04     3.26034e+03
    7.99260e-04     3.26903e+03
    8.01564e-04     3.27773e+03
    8.03875e-04     3.28647e+03
    8.06193e-04     3.29522e+03
    8.08517e-04     3.30400e+03
    8.10848e-04     3.31279e+03
    8.13185e-04     3.32161e+03
    8.15530e-04     3.33046e+03
    8.17881e-04     3.33932e+03
    8.20239e-04     3.34821e+03
    8.22604e-04     3.35712e+03
    8.24975e-04     3.36605e+03
    8.27354e-04     3.37501e+03
    8.29739e-04     3.38399e+03
    8.32131e-04     3.39299e+03
    8.34530e-04     3.40201e+03
    8.36936e-04     3.41106e+03
    8.39349e-04     3.42013e+03
    8.41769e-04     3.42922e+03
    8.44195e-04     3.43834e+03
    8.46629e-04     3.44748e+03
    8.49070e-04     3.45664e+03
    8.51518e-04     3.46582e+03
    8.53973e-04     3.47503e+03
    8.56435e-04     3.48426e+03
    8.58904e-04     3.49352e+03
    8.61380e-04     3.50280e+03
    8.63863e-04     3.51210e+03
    8.66354e-04     3.52143e+03
